Location,Longitude,Latitude
CIRCLE K STORE #7008,-81.80122765,27.754063703458478
CSX TRANSPORTATION,-81.62704275,28.108890711315905
UNISUL INC,-81.77282065,28.021701519596867
OAKLEY TRANSPORT INC,-81.58807096,27.841669424632915
BRIGHT N CLEAN,-81.97862905,28.065271692568494
ARPCO,-81.97499183,28.055254217343613
ARPCO,-81.77576929,28.033371800265186
HINES III INC,-81.64440536,30.29027328779096
ANDERSON COLUMBIA COMPANY INC,-82.02973936,30.146715465732726
"904 POWDERWORX, LLC",-81.74488617,30.325257571554562
WESTERN AUTO,-81.68166982,30.393616867349575
GOODYEAR AUTO SERVICE CENTER,-81.60424685,30.275919591168016
ROBERTS TIRES,-81.730692,30.292123674962248
JACKSON FOREIGN CAR SERVICE,-81.70453227,30.313132153336262
KEND FOOD MART INC,-82.35695033,28.237663446532242
WEST COAST SIGN & LIGHTING INC,-82.67822546,28.37840461188371
SOUTHGATE CLEANERS II,-82.69392212,28.21615509990343
HOLIDAY COLLISION EXPERTS,-82.71696888,28.22469374019206
CARRIAGE TRADE DRY CLEANERS,-82.18428689,28.240448062857386
BROWN MOTORS,-81.65403517,30.312988099078357
UNIT DISTRIBUTION INC,-81.74282031,30.350081910482928
NAIL CARE INTERNATIONAL,-82.42471315,27.08222813523201
CHEVRON SERVICE STATION,-82.69219055,27.84873756693072
ACCU TECH INC,-82.66497427,27.768635158988573
VERIZON - TARPON SPRINGS FLEET GARAGE,-82.75250136,28.168839531443133
L W BODY WERKS,-82.75621322,27.980351347053233
TRICO TRANSMISSIONS,-82.76180397,27.90717421842542
DRY CLEAN USA,-82.72317399,28.067052618739734
OMEGA PRINTED CIRCUITS INC,-82.67223271,27.81520869786614
OMEGA PRINTED CIRCUITS INC,-82.67223271,27.81520869786614
R & B AUTO BODY,-82.69736667,27.879972990968685
SPECIALTY GLASS INC,-82.67006292,28.039016696726925
SPECTRUM CONTRACTING INC,-81.77474507,26.16198125412893
SUNBURST AUTO BODY,-81.86033642,26.63192150876487
USPS PORT ST LUCIE AUXILIARY VMF,-80.3055582,27.295560596543293
J & W AUTO REPAIR,-81.86064181,26.644057456111994
PROTEXALL PRODUCTS,-81.34112466,28.710341308396043
"CUMBERLAND FARMS, INC - FACILITY #1067",-81.89160074,28.030481685771203
RV WORLD OF LAKELAND,-81.96925955,28.08744886419136
SCRAPPY THOMAS INC,-81.96010015,27.83098038546246
CHURCH SERVICE CENTER INC,-81.83994434,27.895402542435757
BORDO CITRUS PRODUCTS COOP,-81.73234984,28.00353473836463
SHERWIN WILLIAMS CO,-81.95749135,28.037064351847466
J & J CRANKSHAFT ENGINE SERVICE,-81.69486021,30.31904682121405
TEXACO #241101303,-81.50472531,30.085561243412833
SCO DON MILLWORKS,-81.57959806,30.285025344078228
CSX TRANSPORTATION INC,-81.62867338,30.340378439511685
BAY SALES,-81.6794712,30.32777321295531
BAY SALES,-81.6794712,30.32777321295531
MACE EQUIPMENT,-81.53861422,30.32417241011677
USS AGRI CHEMICALS,-81.8500032,30.31667240000391
PRUDENTIAL INSURANCE CO,-81.66000314,30.320839073054497
JACKSONVILLE SHIPYARDS INC,-81.64726214,30.3236883
FLORIDA CROWN PRINTING INC,-82.03031658,30.161322913740555
OCEAN DISPLAY INC,-81.66083648,30.318894627929602
JIMMY JONES,-82.42483669,29.938450073172934
TOMS CYCLE CENTER,-81.50886951,27.62416628978642
FEATHERS DRY CLEANERS,-81.43998326,27.494524731193827
FEATHER DRYCLEANING & COIN LAUNDRY,-81.44381318,27.47321609
CREATIVE PRINTING,-81.40564186,27.379171704202385
GATE STATION,-81.47944116,27.483046477356925
SATURN OF SEBRING,-81.48389189,27.489449507342847
SATURN OF SEBRING,-81.48389189,27.489449507342847
CIRCLE K #7350,-81.41268668,27.637160934083656
CIRCLE K STORE #7112,-82.32896393,28.080388243187905
POWDER COATED PRODUCTION,-82.7911515,27.97323617803152
SHERWIN WILLIAMS CO,-82.63594426,27.807201141508408
FLORIDA DEP DSCP D253 #509500742,-80.09500256,26.36306036725568
METAL INDUSTRIES INC,-82.51964226,28.873567039844417
BROOKSVILLE CHEVRON,-82.39740813,28.555869106196827
PRONTO CLEANERS,-82.39662149,28.55272782860199
MOBIL OIL CORP SS #BKQ,-82.57005296,28.52010359293909
ASPHALT PAVERS INC,-82.42510722,28.64117793151175
HERNANDO AUTO ELECTRIC INC,-82.42236969,28.551632631752753
CHECKMATE GUNS,-82.28342338,28.54742127304065
K MART,-82.40194491,28.538957379448533
"LAKELAND TRAFFIC OP, CITY OF",-81.94752859,28.045691826448248
OMC PERFORMANCE GROUP,-81.63656275,28.042289694988302
TEXACO #242030394,-81.72628358,28.003651711148777
BANTA HEALTHCARE PRODUCTS,-81.8991648,28.01344262555555
CROWN CLEANERS,-81.77919707,28.055369860649446
FLORIDA RECOVERIES,-81.91995117,27.895316207957475
FLORIDA DOT DIST #1 M & R DEPT,-81.84399675,27.901818072120385
CIRCLE K STORE #7087,-82.02353692,28.113136758243773
ARCADIA CHEV GEO BUICK OLDS PONTIAC,-81.86085699,27.211841735881606
CROSS CITY BINDERY,-83.11833688,29.633894427206933
TRM COPY CENTERS CORP,-81.60306782,30.254117836747554
MIKE SHAD FORD AT THE AVENUES,-81.54927783,30.174637013590214
JIFFY LUBE #240,-81.57705868,30.352730749057102
JIFFY LUBE #240,-81.57705868,30.352730749057102
EXXON CO USA #46504,-81.61792304,30.21114485350046
EXXON CO USA #40738,-81.61764593,30.26601028328654
EXXON CO USA #44219,-81.6025666,30.277616397531276
HAND CRAFT CLEANER,-81.50142363,30.359833891389133
MORENO PAINT & BODY,-81.75611428,30.24833905269188
WINN DIXIE #54,-81.52409321,30.347647416240193
ORION DESIGN,-81.52358474,30.295274292714385
HOLLOWAY PETROLEUM & SERVICES,-81.75387584,30.34863054870898
LIL CHAMP FOOD STORES INC,-81.53893649,30.166192233732183
LIL CHAMP FOOD STORES INC,-81.56214678,30.411213457508335
EXIDE GROUP INC,-81.71076549,30.35556485718944
WESTERN AUTO,-81.76146128,30.301740176586556
FLORIDA HRS TUBERCULOSIS CONTROL,-81.65927,30.337757465987767
JEA - ST JOHNS RIVER POWER PARK,-81.55438317,30.434757880562838
M WELLS INC,-81.75005872,30.33633904626983
AMERICAN DRIVE IN CLEANERS,-81.71365996,30.286670591058282
SCO DON MILLWORKS,-81.63083644,30.270839061483656
S DAVID & CO INC,-81.63074308,30.27077622803148
PISTON RING SUPPLY,-82.4618824,28.54032638
BROOKSVILLE CLEANERS & LAUNDRY,-82.38800099,28.55394377295617
BETTER ROADS INC,-81.3460477,27.202959911510405
SHELL STATION,-81.41742326,27.42863721542432
THUNDERBIRD AMOCO,-81.51472523,27.621393983705744
LAKE PLACID CARETAKERS INC,-81.35685351,27.288625099516413
HESS CORPORATION #09223,-81.51394184,27.60135336705011
LONG TIRE & AUTO SERVICE CENTER,-82.33017926,27.89495422592043
ROADRUNNER OIL & LUBE CENTER INC,-82.12250237,27.99134925419638
ALL TUNE & LUBE,-82.35461207,27.948650377205453
WESTERN AUTO,-82.50638779,28.08513868427049
BUFFALO ELECTRIC MOTOR WORKS INC,-81.63916981,30.37000575184751
KEY HOUSTON BELLINGER SHIPYARD,-81.442117,30.323407968234324
DAVID JOSEPH CO,-81.59500312,30.085839019089043
1ST RECOVERY,-81.62750313,30.361672416349247
SUNBELT RENTAL,-81.76460292,30.300367676327028
TOTAL ENVIRONMENTAL ACTIVITY MGT,-81.61336029,30.265392893953987
JACKSONVILLE NUTRI TURF,-81.75620612,30.509348391702428
SOUTHERN REFRIGERATION,-81.75955906,30.32094995922394
AMERICAN NATIONAL CAN CO,-81.71722538,30.343061298164617
WHITLEY STEEL CO,-82.02786861,30.156406579878865
VIF AUTO CENTER INC,-81.46760978,28.640312844194245
FIRST COAST EAGLE TIRE CO INC,-81.75777951,30.318487569302363
"BUNNELL ST DEPT, CITY OF",-81.26420836,29.464530907915297
AMERICAN RADIONICS,-81.11111406,29.25917217
ALEXANDER O SHELFER JR ARMORY,-84.59156031,30.555359126601395
CLARK MUNROE TRACTOR CO INC,-84.56734919,30.58673627290372
SEMINOLE MARINE,-84.4162094,30.63299242686998
SHEFFIELDS BODY SHOP OF QUINCY,-84.59810109,30.584375826752012
QUINCY JOIST COMPANY,-84.60507384,30.579164659143785
MIKES AUTOMOTIVE,-84.65111513,30.566672377056896
PENSKE TRUCK LEASING,-81.18333623,26.833338239807194
A DUDA & SONS INC,-81.12256565,26.884445421005843
DELTA AIR LINES MELBOURNE,-80.62827193,28.094706897962244
CUMBERLAND FARMS #8232,-80.79846628,28.55772728500768
MAINSTREAM ENGINEERING CORP,-80.70290085,28.291785277467742
PILOT FIBERS CORP,-80.682225,28.098685786542134
BREVARD COUNTY CROTON ELEMENTARY SCHOOL,-80.65401389,28.130148294960517
SCHMIDTS AUTO BODY & GLASS,-80.32978133,27.46199958185648
ENERGY SERVICES CENTER,-80.36261378,27.431227296001342
BELLSOUTH FTPRFLOK E8655,-80.35778045,27.43194951803195
EXXON CO USA #46105,-80.32552488,27.334023744417156
CLASSIC CAR COATINGS,-80.33411377,27.400199511272355
FLORIDA DMA NATIONAL GUARD ARMORY,-80.35278044,27.443616188422368
ECONO AUTO PAINTING,-82.50547614,28.013756639250243
ANTIQUE ROW,-82.49339794,27.913080809152834
LOTT MATHER BUICK PONTIAC GMC,-82.12032795,27.98379452981984
PEPSI COLA BOTTLING COMPANY,-82.4006037,27.998184332521223
GAS KWICK #28,-82.5056107,27.93057797980457
NICHOLSONS GARAGE,-82.16091782,28.010265340595073
TWA FIRESTONE INC,-82.39582934,28.033155368245886
VALET CLEANERS,-82.28413877,27.892858059557465
ARMENIA BP,-82.48426189,27.98152502023722
GAS KWIK MARATHON #404,-82.3737353,28.032363979632848
IDEAL FLUIDS INC,-81.99919136,26.954194724415117
CVS PHARMACY #3591,-81.31889192,29.906672317820806
CVS #4361,-81.28101265,29.859758280002914
BP #30457,-80.07250257,26.807782701675205
BP #12970,-80.17111368,25.96389359766003
BP #13724,-80.19444702,25.898615803039117
BP #70609,-80.21111369,25.791115775370375
STUARTS SUPERIOR TRANSMISSION,-87.26339406,30.519635564860156
STUARTS SUPERIOR TRANSMISSION,-87.26339406,30.519635564860156
HORTON TIRE CO,-81.70622538,30.332005741471516
ATLANTIC BEACH CHEVRON,-81.40765874,30.32399272
ALLIED AUTO & TRUCK REPAIR INC,-81.69575491,30.415507593961685
FRANZ FOREIGN CAR SERVICE,-81.59109015,30.32692052
A DUDA & SONS INC,-81.12256565,26.884445421005843
PORT ST JOE PAPER MILL,-85.31166987,29.82056265941414
PITMAN LOGGING,-83.05883689,30.51592241236229
MOTOR PARTS,-81.81240821,27.54898120885351
FIELDS EQUIPMENT CO INC,-81.76557515,28.049337192776196
STAR JET TRANSPORT PAINTING & DESIGN,-81.8810435,28.150872104418692
LIL CHAMP FOOD STORES INC #6216,-81.60284625,28.15898322358703
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
